,ra,dec,Vmag,plx,sy_dist,name
316,152.23433169975746,-51.81126175603361,4.845,2.0767,481.5332017142581,* Q Vel                            
317,290.4317608155337,-15.955017423970554,4.61,2.0869,479.1796444487038,* ups Sgr                          
318,145.44969485552997,-55.2137615019,5.98,2.0934,477.69179325499186,HD 84228                           
319,214.16131285984,-66.58789695796,5.75,2.1003,476.1224586963767,HD 124471                          
320,127.26979668919748,-47.92892255391416,5.535,2.1039,475.30776177574984,* 33 Vel A                         
321,287.4902166752199,-41.89224544524,5.855,2.104,475.2851711026616,HD 178322                          
322,77.02759314778999,24.26517460878,5.5,2.1079,474.4058067270744,* 103 Tau                          
323,288.30694972253997,-25.90678690003,5.765,2.1092,474.1134079271762,HD 179323                          
324,177.48589755950997,-70.2257891191,4.964,2.1101,473.9111890431733,HD 102839                          
325,156.96970738780954,-58.73940617500778,3.81,2.1111,473.6867036142296,* s Car                            
326,9.791225377639998,49.35458829158,5.419,2.1129,473.28316531780973,HD 3574                            
327,67.27885587423,-13.04836882478,5.41,2.1159,472.61212722718466,* 228 Eri                          
328,290.39799262491,76.55959921158,5.94,2.1294,469.6158542312388,V* UX Dra                          
329,91.24316213577998,4.1586624615400005,5.621,2.134,468.6035613870665,* 66 Ori                           
330,152.34121988981,-61.54900930652,5.71,2.1378,467.77060529516325,V* S Car                           
331,92.5746186759975,-54.96864290893556,4.72,2.1503,465.0513881783937,* del Pic                          
332,277.98426591546996,-43.50738094177,5.686,2.1538,464.2956634785031,HD 170521                          
333,183.35432016574998,-38.92918576983,5.75,2.1566,463.6928498562552,HD 106231                          
334,350.63555313969,60.13348671264,5.513,2.1569,463.62835551022306,HD 220369                          
335,105.27477609804998,-25.21563380835,5.635,2.1591,463.155944606549,V* LS CMa                          
336,65.04796906425999,50.9209347287,5.545,2.1654,461.80844185831717,* b02 Per                          
337,42.99479662967,68.88850191501001,5.8,2.1655,461.7871161394596,V* SU Cas                          
338,97.9640261753329,-23.418422204127502,4.33,2.166,461.68051708217916,* ksi01 CMa                        
339,338.96707938848994,39.62814992738,5.67,2.1711,460.59601123854264,* 8 Lac B                          
340,48.138166295699996,-57.321549230420004,5.71,2.1714,460.53237542599237,V* TW Hor                          
341,2.580193752022083,46.072271039397506,5.04,2.1782,459.094665319989,* 22 And                           
342,116.88127311314997,-46.60848992387,5.208,2.1793,458.8629376405268,HD 63578                           
343,303.87599432779996,23.50890307492,5.176,2.1872,457.205559619605,* 22 Vul                           
344,339.815327655,39.050269764444444,4.88,2.192,456.2043795620437,* 10 Lac                           
345,94.74573091469999,-20.92560975438,5.8,2.1926,456.07954027182336,HD 44081                           
346,160.88453953975997,-60.566620770969166,4.545,2.2008,454.3802253725918,* w Car                            
347,213.31837715846996,-53.66565920667,5.575,2.2091,452.6730342673487,HD 124147                          
348,158.89707441662247,-57.557633601364444,4.43,2.2159,451.2839027031906,* r Car                            
349,133.45273747942,-60.35390850586,5.768,2.219,450.65344749887333,HD 76538                           
350,171.64757420394,-61.1151677602,5.54,2.2216,450.12603528988114,HD 99556                           
351,81.11971258399291,-2.3970309594666666,4.89,2.2315,448.1290611696169,* eta Ori B                        
352,111.35528232038,-25.2177650869,5.782,2.2329,447.84808992789647,HD 58612                           
353,119.90642627723999,-60.58706218006,5.18,2.2335,447.72778150884267,V* V460 Car                        
354,344.0984580346399,41.6038745779,5.587,2.2387,446.6878098896681,* 16 Lac                           
355,257.91119191035995,-48.87339026323,5.98,2.2444,445.55337729459984,V* V854 Ara                        
356,215.08142780986415,-56.38649549140083,4.35,2.2511,444.22726666962814,* v Cen                            
357,259.80211464701995,-59.694611714409994,5.894,2.2616,442.1648390519986,HD 156091                          
358,83.38102705570998,-1.15607207013,5.34,2.2654,441.4231482298932,V* VV Ori                          
359,346.6534074061571,59.419759821125275,4.84,2.2684,440.8393581378945,* 1 Cas                            
360,255.24223028160995,22.63209630887,5.658,2.269,440.7227853680035,HD 153834                          
361,155.22831547075998,-56.043237707829995,4.51,2.2692,440.68394147717254,* J Vel                            
362,108.56338216558666,-26.352508045988614,4.65,2.2694,440.64510443288975,* 27 CMa                           
363,146.7755070833333,-65.07200741666666,2.99,2.27,440.5286343612335,* ups Car                          
364,146.77812565873998,-65.07286187980999,5.99,2.2718,440.17959327405583,* ups Car B                        
365,325.5235860829083,51.18962768180972,4.66,2.2726,440.0246413799173,* pi.01 Cyg                        
366,127.28152958333331,-44.160414277777775,5.84,2.28,438.5964912280702,HD 72067                           
367,326.6983740803862,49.309570627924444,4.18,2.2801,438.57725538353577,* pi.02 Cyg                        
368,190.70944315515996,-63.058625828169994,5.31,2.2826,438.0969070358363,HD 110432                          
369,89.08726344451,-31.38243892075,5.51,2.2952,435.691878703381,* sig Col                          
370,126.99758954694997,-35.11374922037,5.73,2.2982,435.1231398485772,V* XY Pyx                          
371,223.65797575555996,-33.30057029698,5.834,2.3013,434.5370008256203,HD 131432                          
372,131.5068514199196,-46.04152816979,3.91,2.3017,434.4614849893557,* a Vel                            
373,159.68748437815998,-59.182995750139995,4.87,2.3038,434.0654570709263,* t02 Car                          
374,310.35797974999997,45.28033880555555,1.25,2.31,432.9004329004329,* alf Cyg                          
375,262.84701505403996,-56.92096344275,5.984,2.3291,429.3503928556095,HD 158220                          
376,135.19059035493999,-60.96382859401,5.78,2.3389,427.5514130574201,HD 77615                           
377,309.64579634993,23.680496400150002,5.929,2.3411,427.1496305155696,BD+23 4085                         
378,93.93735211446,12.55107027374,5.467,2.343,426.8032437046522,* 73 Ori                           
379,119.07770136936999,-60.52643508496,5.717,2.3473,426.0213862735909,HD 65662                           
380,125.33768500218997,-36.48417685848,5.176,2.3493,425.6587068488486,HD 70556                           
381,123.49296760896,-36.32227962132,5.064,2.3497,425.58624505255995,HD 69081                           
382,83.17229587363998,-1.59183206871,5.34,2.351,425.35091450446623,HD 36591                           
383,41.02150011566,44.29703928093,5.435,2.3511,425.3328229339458,* 14 Per                           
384,335.11488577948325,5.7895026287130555,5.37,2.3581,424.0702260294305,* 30 Peg                           
385,59.11954913096208,35.08089317928111,5.488,2.362,423.3700254022015,HD 24640                           
386,271.25511014820995,-29.58008950621,4.69,2.365,422.83298097251577,* gam01 Sgr                        
387,326.51818136199995,22.94887909822,5.266,2.3673,422.42216871541416,* 12 Peg                           
388,239.33885843575288,-36.18534492849666,5.83,2.3723,421.53184673102055,HD 142691                          
389,287.06959111015,-19.290288321530003,5.49,2.3734,421.3364793123788,HD 178175                          
390,161.26679388015998,67.41138307285,5.95,2.3813,419.9386889514131,V* VY UMa                          
391,122.83955595926,-39.61854410984,4.42,2.3831,419.621501405732,* h01 Pup                          
392,201.73381795377998,-41.49756103088,5.656,2.3846,419.35754424222097,HD 116835                          
393,219.33398637083332,-46.1334391875,5.431,2.39,418.41004184100416,* a Lup                            
394,114.94947883364,-38.26065232835,5.747,2.3923,418.00777494461397,* d03 Pup                          
395,112.677508233,-30.962280535559998,4.65,2.3999,416.6840285011876,HD 59890                           
396,121.17666508134998,-50.59039636783,5.943,2.4039,415.99068180872746,HD 67249                           
397,53.16672926350999,35.46172430421,5.9,2.4065,415.54124246831503,HD 21856                           
398,118.12392349219999,-54.3671635775,5.68,2.4079,415.2996386893143,V* V372 Car                        
399,24.531527090149996,57.97763203064,5.536,2.4121,414.57651009493804,HD 9900                            
400,222.18562482331,-66.5935617895,5.88,2.4125,414.5077720207254,HD 129954                          
401,98.82331911465998,9.98833683088,5.887,2.416,413.907284768212,HD 46709                           
402,123.37298864750124,-35.8995182354925,4.77,2.434,410.84634346754314,* r Pup                            
403,117.27800619694999,-56.410363764159996,5.57,2.4426,409.39981986407923,HD 64067                           
404,299.97998081071,37.04288546136,5.19,2.443,409.3327875562833,* 25 Cyg                           
405,59.741260125874575,35.79103042103805,4.06,2.4457,408.88089299587034,* ksi Per                          
406,294.1458333333333,25.163055555555555,5.3,2.447,408.6636697997548,Cl Stock 1                         
407,251.58844118040997,-58.50359540406,5.728,2.45,408.1632653061224,HD 150745                          
408,82.98274983151998,-7.301537745826389,4.63,2.4567,407.0501078682786,* ups Ori                          
409,143.61104506124997,-59.229751953055555,4.09,2.46,406.5040650406504,* h Car                            
410,321.8390245143999,37.11679614109,5.293,2.4615,406.25634775543364,* 70 Cyg                           
411,83.79208333333332,9.813055555555556,2.8,2.462,406.17384240454913,Cl Collinder 69                    
412,6.06522501499,52.01991755789,5.58,2.4621,406.15734535559073,HD 1976                            
413,136.4098972987,-70.53849835625,4.652,2.4706,404.7599773334412,* E Car                            
414,119.71062893044999,-60.82446123890001,5.81,2.4707,404.7435949326102,HD 66194                           
415,319.8425865584416,64.87185701188666,5.18,2.4791,403.3721915211166,* 6 Cep                            
416,105.96499465977998,12.59424253825,5.985,2.4834,402.6737537247322,HD 52976                           
417,318.3354341918699,-70.12625470991,5.071,2.4875,402.0100502512563,* omi Pav                          
418,205.91701823379537,-42.06752068631472,5.97,2.4995,400.0800160032006,HD 119361                          
419,88.68348584555999,0.96861564704,5.975,2.5012,399.80809211578446,HD 39775                           
420,83.81860956969999,-5.3897005033,5.13,2.5014,399.7761253697929,* tet01 Ori C                      
421,125.34594178782997,-33.054365079069996,4.8,2.5049,399.2175336340772,* w Pup                            
422,105.4297835018679,-27.934830340443888,3.47,2.5085,398.64460833167226,* sig CMa                          
423,102.31835743150998,-2.27204733194,5.75,2.5134,397.8674305721334,HD 49643                           
424,267.61830416693994,-53.61240688232,5.71,2.5208,396.69946048873373,V* V539 Ara                        
425,199.30422079692997,-66.7834390263,4.846,2.5221,396.4949843384481,HD 115211                          
426,110.75290565329999,-31.9237784542,5.43,2.5257,395.92984123213364,HD 58155                           
427,316.6503893069042,47.648403390030836,4.514,2.5324,394.88232506712995,* f02 Cyg                          
428,356.65306901663996,66.78224481263,5.937,2.5336,394.6952952320808,HD 223128                          
429,281.87062457251,-5.7051507255,5.2,2.5351,394.4617569326654,V* R Sct                           
